c1cc(cc(c1)Cl)c2cn[nH]c2c3cc([nH]c3)C(=O)NC(CO)c4ccc(cc4)F	1
c1ccc(cc1)CNC(=O)c2cc(c[nH]2)c3c(cn[nH]3)c4cccc(c4)Cl	1
c1ccc2c(c1)C3=C(CCNC(=O)C3=N2)c4c([nH]c(n4)N)O	1
Cc1c2cc(c(cc2oc(=O)c1Cc3ccccc3)OC(=O)N(C)C)Cl	1
C[C@H](c1ccccc1)NC(=O)c2cc(c[nH]2)c3c(cn[nH]3)c4cccc(c4)Cl	1
c1cc(cc(c1)Cl)c2cn[nH]c2c3cc([nH]c3)C(=O)NCc4ccncc4	1
c1ccc(cc1)CONC(=O)c2cc(c[nH]2)c3c(cn[nH]3)c4cccc(c4)Cl	1
Cc1c2ccc(cc2oc(=O)c1Cc3ccc(cc3)F)OC(=O)N(C)C	1
c1cc(cc(c1)Cl)c2cn[nH]c2c3cc([nH]c3)C(=O)N4CCCC4	1
CC1CNC(=O)c2c1c3cc(ccc3[nH]2)C(=O)Nc4cccnc4	1
CC(=O)N1CCC(CC1)Nc2ncc3c(n2)-c4c(c(nn4C)C(=O)N)CC3	1
c1ccc(cc1)[C@@H]2C[C@H]2NC3=NC(=O)/C(=C/c4ccc5c(c4)cccn5)/S3	1
Cn1c-2c(c(n1)C(=O)N)CCc3c2nc(nc3)NC4CCN(CC4)C(=O)c5ccccc5	1
c1cc(cc(c1)Cl)c2cn[nH]c2c3cc([nH]c3)C(=O)NCc4cccnc4	1
c1ccc(c(c1)C(CO)NC(=O)c2cc(c[nH]2)c3c(cn[nH]3)c4cccc(c4)Cl)F	1
Cc1c2cc(ccc2[nH]n1)c3cc(cnc3)OC[C@H](Cc4ccccc4)N	1
CCCCNC(=O)N1Cc2c(n[nH]c2NC(=O)Cc3ccc(cc3)N4CCCC4)C1	1
c1ccc(cc1)c2c(c3ccccn3n2)c4cc5c(n[nH]c5nn4)N	1
c1cc(cc(c1)Cl)c2cn[nH]c2c3cc([nH]c3)C(=O)NCCc4cccnc4	1
COc1cc2c(cc1OCCCN3CCOCC3)ncc(c2Nc4ccc(cc4)Oc5ccccc5)C#N	1
CCCCNC(=O)N1Cc2c(n[nH]c2NC(=O)[C@@H](C)c3ccc4ccccc4c3)C1	1
c1cc(cc(c1)Cl)c2cn[nH]c2c3cc([nH]c3)C(=O)NCC4CCCO4	1
CN(Cc1ccccc1)C(=O)c2cc(c[nH]2)c3c(cn[nH]3)c4cccc(c4)Cl	1
CNC(=O)Nc1ccc(cn1)CNc2c(cnn2C)C(=O)Nc3ccc4c(c3)OC(C(O4)(F)F)(F)F	1
COc1ccc(cc1)CNC(=O)c2cc(c[nH]2)c3c(cn[nH]3)c4cccc(c4)Cl	1
CNC(=O)Nc1ccc(cn1)CNc2c(scn2)C(=O)Nc3ccc4c(c3)OC(O4)(F)F	1
c1ccc(cc1)[C@@H](C(=O)N)NC(=O)c2cc(c[nH]2)c3c(cn[nH]3)c4cccc(c4)Cl	1
c1ccc2c(c1)CCN(C2)C(=O)c3cc(c[nH]3)c4c(cn[nH]4)c5cccc(c5)Cl	1
c1c(c2c(ncnc2n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N)I	1
c1c2c([nH]c1Br)C(=O)NCCC2=O	1
CC1CNC(=O)c2c1c3cc(ccc3[nH]2)C(=O)Nc4nc(cs4)C(=O)N	1
C=CCn1c2c(cc(nn2)c3c4ccccn4nc3c5ccccc5)c(n1)N	1
CCN(C)C(=O)c1cc(c[nH]1)c2c(cn[nH]2)c3cccc(c3)Cl	1
c1ccc2c(c1)c(c[nH]2)c3c(cnc(n3)N)c4ccc(cc4)C(F)(F)F	1
CNC(=O)c1c2c(n(n1)C)-c3c(cnc(n3)NC4CCN(CC4)C(=O)C5CCN(CC5)S(=O)(=O)C)CC2	1
C[C@@H](c1ccccc1)NC(=O)c2cc(c[nH]2)c3c(cn[nH]3)c4cccc(c4)Cl	1
Cc1cnc(nc1c2cc([nH]c2)C(=O)N[C@@H](CO)c3ccccc3)Nc4ccccc4	1
CCNC(=O)Nc1ccc(cn1)CNc2c(scn2)C(=O)Nc3ccc4c(c3)OC(O4)(F)F	1
c1c[nH]c2c1/C(=C\3/C(=O)N=C(N3)N)/CCNC2=O	1
c1cnc(nc1c2cc3c([nH]2)[C@H](CNC3=O)CCF)N	1
c1cc(cc(c1)Cl)c2cn[nH]c2c3cc([nH]c3)C(=O)N4CCOCC4	1
CNC(=O)Nc1ccc(cn1)CNc2c(cnn2C)C(=O)Nc3ccc(cc3)SC(F)(F)F	1
c1ccc2c(c1)c(c[nH]2)C[C@@H](COc3cc(cnc3)c4ccc5cnccc5c4)N	1
C1COCCNC(=S)NCCOCCNC(=S)N1	0
c1cc(ccc1[C@H]2c3ccc(cc3OC(=C2C#N)N)N)O	0
C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2C(=O)C[C@@]4([C@@H]3CC[C@@]4([C@@H](CO)O)O)C)O	0
Cc1ccc2c(c1)cc(c(=O)[nH]2)[C@@H]3c4c(n[nH]c4OC(=C3C#N)N)C	0
Cc1cc2cc(c(=O)[nH]c2cc1C)[C@@H]3c4c(n[nH]c4OC(=C3C#N)N)C	0
c1cc2c(cc1N)OCCOCCOc3cc(ccc3OCCO2)N	0
C[C@@H]1CCCC[C@@]12C(=O)N(C(=O)N2)CC(=O)NC(=O)N	0
c1ccc2c(c1)[C@@]3(c4cc(ccc4OC(=C3C#N)N)N)C(=O)N2	0
c1ccc2c(c1)C3c4ccccc4C2[C@@H]([C@H]3C(=O)NN)C(=O)NN	0
c1cc(ccc1[C@H]2[C@H](C(=S)NC(=C2C#N)N)C(=O)N)Br	0
CN1c2cc(c(cc2NC3([C@H]1O)C(=O)NC(=O)NC3=O)Cl)Cl	0
c1cc(cc(c1)[N+](=O)[O-])/C=C\2/C(=N/N)/NC(=O)NC2=O	0
CC1(O[C@@]2([C@@]([C@]([C@]([C@]([C@@]2(O1)C)(C)O)(C)O)(C)O)(C)O)C)C	0
C[C@@]1([C@@]([C@@]([C@@]([C@](O1)(C)SC)(C)O)(C)O)(C)O)CO	0
c1c2c(cc3c1OCO3)C(=O)N[C@H]4C2=C[C@@H]([C@H]([C@@H]4O)O)O	0
c1cc(c(cc1[C@H]2[C@H](Cc3ccc(c(c3O2)O)O)O)O)O	0
c1c(c(c(c2c1C(=O)c3c(c(cc(c3O)O)O)C2=O)O)O)CO	0
CC1(CC[C@@H]([C@@]2([C@@H]1C[C@H]([C@]34[C@H]2CC[C@H]([C@H]3O)C(=C)C4=O)O)CO)O)C	0
c1ccc2c(c1)C3(C(=C(SC(=C3C#N)N)N)C#N)C(=O)N2	0
c1cc2c(c(c1)C(=O)N)N[C@@H]([C@H]3[C@H]2C=CC3)c4ccc(cc4O)O	0
c1cc(ncc1Br)N[C@@H]2[C@H]([C@@H]([C@@H](CO2)O)O)O	0
COc1ccc2c(c1O)CNC[C@@H]2c3ccc(c(c3)O)O	0
c1ccc(c(c1)N2c3c(c(c(c(n3)N)C#N)N)CC2=O)F	0
C[C@@H]1CC2=C(C(=O)C1)[C@@]3(C(=O)c4cccc(c4[C@@H]([C@@]3(CC2)O)O)O)O	0
COc1ccc(cc1O)[C@@H]2[C@H]([C@@H](c3ccc(cc3O2)O)O)O	0
Cc1c(c(=O)[nH]c(=S)[nH]1)Cc2c([nH]c(=S)[nH]c2=O)C	0
CCCN1CCC2(CC1)C(C#N)=C(N)NC(S)=C2C#N	0
c1c2c(cc(c1N[C@@H]3CCS(=O)(=O)C3)N)NC(=O)CC2	0
c1cnc([nH]c1=O)Sc2cc3c(cc2N)OCC(=O)N3	0
N[C@@H]1CC[C@@H]2CN(C(=O)c3cc(=O)[nH]c(O)n3)C[C@@H]2C1	0
CN1CC=C2[C@@H](C1)[C@@H](C(C(=C2C#N)N)(C#N)C#N)c3ccc(c(c3)O)O	0
c1cc(c(cc1S(=O)(=O)N)Br)S(=O)(=O)N	0
c1cc(c(cc1[C@@H]2[C@H]([C@@H](c3ccc(c(c3O2)O)O)O)O)O)O	0
CSC1=NC(=O)[C@@H]2C(=N1)NC(N)=C(C#N)[C@@]21C(=O)Nc2ccccc21	0
c1ccc(cc1)[C@@H]2NN[C@H]3N2c4cc(ccc4NC3=O)S(=O)(=O)N	0
c1c(cc(cc1N2CCO[C@@H]3[C@@H]2CCCC3)S(=O)(=O)N)N	0
C[C@@H]1[C@H]([C@]2([C@H](C2(C)C)[C@@H]3[C@@]1([C@H]4C=C(C(=O)[C@]4(CC(=C3)CO)O)C)O)O)O	0
c1c(nc(nc1N)S[C@@H]2CS(=O)(=O)C[C@@H]2O)N	0
CNC(=O)NNC(=O)c1cc2c([nH]c1=O)CCCC2=O	0
c1c(c(cc(c1n2cc(cn2)Br)F)N)C(=O)N	0
Cc1cccc2c1NC(=O)[C@]23c4c([nH]nc4OC(=C3C#N)N)C	0
Cc1c2c(n[nH]1)OC(=C([C@@H]2C3=C/C(=[N+](/O)\[O-])/C=CC3=O)C#N)N	0
Cc1c(sc(n1)N)C(=O)N2C[C@@H](CC[C@H]2C)C(=O)N	0
Cc1ccc(s1)[C@H]2c3c(nn(c3OC(=C2C#N)N)C(=S)N)C	0
c1cc(c(c2c1C3=C4C=C(C(=O)C=C4C[C@@]3(CO2)O)O)O)O	0
NC1CCN(C(=O)Nc2cc(F)c(F)cc2C(=O)O)CC1	0
C/C(=C/1\C(=O)NC(=O)N(C1=O)C)/Nc2ccccc2N	0
C[C@H]1CN(CCCO1)c2ccc(cc2N)S(=O)(=O)N	0
c1c(cc(c(c1O)O)O)[C@H]2[C@@H](C(=O)c3c(cc(cc3O2)O)O)O	0
C[C@@]1(C(=O)O)CCCN(C(=O)N[C@H]2CCCC[C@H]2N)C1	0
O=C(O)C1=C(CO)O[C@]2(O)c3ccccc3C(=O)[C@@]12O	0
C[C@]12CC[C@@H]3c4ccc(O)cc4/C(=N/OCC(=O)O)C[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O	0
O=C(O)[C@@H]1O[C@@H](Oc2cccc3cccnc23)[C@H](O)[C@H](O)[C@@H]1O	0
Nc1cccc2c1C(=O)c1ccc(S(=O)(=O)O)c(O)c1C2=O	0
Cc1cc(C)c(/N=N/c2cc(C)c(N)cc2N)c(S(=O)(=O)O)c1	0
O=C(O)[C@@H]1Cc2[nH]cnc2[C@H](c2cc([N+](=O)[O-])ccc2O)N1	0
O=C(O)[C@H]1O[C@@H](Oc2cccc3cccnc23)[C@H](O)[C@@H](O)[C@H]1O	0
O=C(O)[C@@H]1O[C@@H](Oc2c[nH]c3ccc(Br)cc23)[C@H](O)[C@H](O)[C@@H]1O	0
O=C1NC(=O)C(=CNc2ccc(C(=O)O)c(O)c2)C(=O)N1	0
Cn1cc(O)[nH]/c1=N\C(=O)c1cc(N)ccc1Cl	0
NC(=O)[C@]12C(=O)N=C(O)[C@@]1(C(=O)O)C21CCCCC1	0
NC(=O)NC(=O)Cn1cnc2cc(C(=O)O)ccc21	0
O=C(O)[C@@H]1O[C@@H](Oc2nc(Cl)c(Cl)cc2Cl)[C@@H](O)[C@@H](O)[C@@H]1O	0
CC1(C)CCC[C@@]2(C)[C@H]1[C@@H](O)C=C(CO)[C@@]2(O)C(=O)O	0
CCOC(=O)N1CCC2(CC1)C(C#N)=C(N)NC(S)=C2C(N)=O	0
[H]/N=C1C(=N\Nc2ccc(C(=O)O)cc2)/C(N)=NN/1C	0
NC1=NC=N/C1=C1/NC(C(=O)NCC(F)(F)F)=CO1	0
O=c1ccc(S(=O)(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)c[nH]1	0
Nc1ccc(N[C@H]2CCS(=O)(=O)C2)cc1C(=O)O	0
O=C(O)/C(=C\c1cc(O)cc(O)c1)c1ccc(O)cc1	0
c1c(cnc2c1c(=O)n(c3c2N[C@H](CC3=O)O)[O-])O	0
N#Cc1ccsc1NS(=O)(=O)c1ccc(O)c(N)c1	0
NS(=O)(=O)c1ccc(NC(=O)N2CSC[C@@H]2C(=O)O)cc1	0
Nc1cc(=O)[nH]c(Sc2ncc(C(=O)O)cc2Cl)n1	0
C[C@H]1CC[C@H](C(N)=O)CN1C(=O)NC(=O)/C=C/C(=O)O	0
C[C@H]1CC[C@H](C(N)=O)CN1C(=O)NC1(C(=O)O)CCCC1	0
CC1(C)[C@H]2CC[C@]1(C)[C@H](O[C@@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O)C2	0
C[C@]1(Nc2ccc(C(=O)O)cc2N)CCS(=O)(=O)C1	0
Nc1ccc(NCc2nnn[nH]2)c(Br)c1	0
Nc1ccccc1NC(=O)[C@H]1CC=CC[C@@H]1C(=O)O	0
O=C(Nc1ccc(O)cc1C(=O)O)N[C@H]1CCS(=O)(=O)C1	0
NC(=O)[C@H]1CCCN(c2cc(C(=O)O)c(N)cc2F)C1	0
Nc1cc(F)c(N[C@@H]2CCS(=O)(=O)C2)cc1C(=O)O	0
NC(=O)[C@H]1CCCCN1c1cc(C(=O)O)c(N)cc1F	0
CNC(=O)[C@@H]1CCCCN1c1cc(C(=O)O)c(N)cc1F	0
Cc1cc(N)c(NS(=O)(=O)c2cn[nH]c2)cc1C	0
Nc1cc(=O)[nH]c(Sc2cccc(C(=O)O)n2)n1	0
O=C(Nc1ccc(C(=O)O)cc1O)N[C@@H]1CCCC[C@@H]1O	0
C[C@H]1CCC[C@@](NC(=O)N[C@@H]2CCCC[C@@H]2O)(C(=O)O)C1	0
Nc1nc(C(=O)N2[C@@H](C(=O)O)C[C@@H]3CCCC[C@H]32)n[nH]1	0
Cc1nc(N)sc1C(=O)NC1(C(=O)O)CCC(C)CC1	0
Cc1cc(=O)[nH]c(/N=C/c2c(O)[nH]c(=S)[nH]c2=O)n1	0
N#CC1=C(N)N2C(=O)[C@@H](CC(=O)O)SC2=C(C#N)[C@H]1c1ccc(O)cc1	0
NS(=O)(=O)c1ccc(Cn2c(S)n[nH]c2=O)cc1	0
CC1(C)[C@@H](C(=O)O)[C@H]1C(=O)Nc1c[nH]c(=O)[nH]c1=O	0
COc1cc([C@@H]2C/C(=C3/C(=O)N(C)C(=O)N=C3O)NN2)ccc1O	0
Cc1cc2c(ccc(=O)n2CC(=O)NN)c(C)c1C(=O)O	0
Nc1cc(=O)[nH]c(Sc2c(F)cc(C(=O)O)cc2F)n1	0
COc1ccc([C@@H]2CC(=O)N[C@@H]3C2=C(C)NN3c2ccc(O)nn2)cc1O	0
Cc1ccsc1C(=O)NNC(=O)c1ccc2c(O)[nH]c(=S)nc2c1	0
c1ccc2c(c1)[C@@](C(=O)N2)([C@@]3(c4ccccc4NC3=O)O)O	0
c1cc2c(cc1N)OCCOc3ccc(cc3OCCOCCO2)N	0
C1COCCNC(=S)NCCOCCOCCNC(=S)N1	0
C[C@@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2C(=O)C[C@@]4([C@@H]3CC[C@@]4([C@@H](CO)O)O)C)O	0
Cc1ccc2c(c1)cc(c(=O)[nH]2)[C@H]3c4c(n[nH]c4OC(=C3C#N)N)C	0
CC1(N=C(N=C(N1c2ccc(cc2)Br)N)N)C	0
c1cc(sc1)[C@@H]2C[C@](N(N2)C(=O)N)(C(F)(F)F)O	0
c1cc(ccc1N[C@H]2[C@@H]([C@H]([C@@H](CO2)O)O)O)Br	0
c1ccc2c(c1)[C@@]3(c4c(c(=O)cc(o4)CO)OC(=C3C#N)N)C(=O)N2	0
CC1(Cc2c(sc3c2c(nc(n3)NN)NN)CO1)C	0
c1cc(c(cc1[C@]2([C@@H](Oc3c(cc(cc3O2)O)O)O)O)O)O	0
CC1(C2=C(c3ccccc3N1)C(=S)C(=C(C(=O)N)C(=O)N)S2)C	0
c1cc(ccc1[C@H]2[C@H](C(=O)c3c(cc(cc3O2)O)O)O)O	0
c1cc-2c(cc1S(=O)(=O)N)C(=O)c3c2ccc(c3)S(=O)(=O)N	0
Cc1c(c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)N)N	0
c1ccc2c(c1)NC(=O)N(N2O)c3ccc(cc3)S(=O)(=O)N	0
c1cc(sc1)[C@@H]2C(C(=NC(=C2C(=O)N)S)N)C#N	0
C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]2[C@@H](C[C@@]4([C@@H]3CC[C@@]4([C@@H](CO)O)O)C)O	0
Cc1c(cc2c(c1O)C(=O)[C@H]([C@@H](O2)c3cc(c(c(c3)O)O)O)O)O	0
N#CC1=C(N)N=C(S)[C@@H](C(N)=O)[C@@H]1c1cccs1	0
c1cc(ncc1Br)N[C@H]2[C@H]([C@@H]([C@H](CO2)O)O)O	0
COc1ccc2c(c1O)CNC[C@H]2c3ccc(c(c3)O)O	0
c1cc2c(cc1NC=C3C(=O)NC(=S)NC3=O)C(=O)NC2=O	0
CC(=O)[C@]1(CC[C@H]2[C@@]1(CC[C@@H]3[C@@H]2C[C@@H]([C@@]4([C@@]3(CC[C@@H](C4)O)C)O)O)C)O	0
[H]/N=C\1/C(=N/Nc2cccc(c2Cl)Cl)/C(=NN1C)N	0
C[C@@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@@H](C[C@@]4([C@@H]3CC[C@@]4([C@@H](CO)O)O)C)O	0
CC(=O)[C@]1(CC[C@@H]2[C@]1(CC[C@@H]3[C@@H]2C[C@@H]([C@@]4([C@@]3(CC[C@@H](C4)O)C)O)O)C)O	0
C1[C@@H]2[C@H]3C/C(=N\NC(=O)N)/[C@@H]2[C@H]\4[C@@H]1[C@@H]3C/C4=N/NC(=O)N	0
C[C@@H]1CN(C[C@H](O1)C)c2ccc(cc2N)S(=O)(=O)N	0
NCC#Cc1ccccc1NC(=O)c1cc(O)[nH]c(=O)c1	0
c1cc2c(cc1Cl)[C@]3(c4c(c(=O)cc(o4)CO)OC(=C3C#N)N)C(=O)N2	0
CC[C@@H]1Nc2cc(c(cc2S(=O)(=O)N1)S(=O)(=O)N)Cl	0
C[C@@]1(C[C@@]23C[C@H]([C@]4([C@@H](C[C@@H](C4(C)C)O)[C@]([C@@H]2CC[C@@H]1[C@H]3O)(C)O)O)O)O	0
Cc1ccc(cc1)C2=C[C@H](N=N2)[C@H]3NN[C@@H](N3N)S	0
c1cc(ccc1C2=C[C@H](N=N2)[C@H]3NN[C@@H](N3N)S)F	0
N#CC1=C(N)NC2=NC(N)=NC(=O)[C@H]2[C@H]1c1ccc(F)cc1	0
CC1(Cc2c(sc3c2c(nc(=O)n3CC(=O)N)N)CO1)C	0
c1ccc2c(c1)N(C[C@@H](O2)C(=O)N)C(=O)c3c(ccs3)N	0
C[C@@]1(CC(=O)[C@@]2([C@]3([C@H](CCC([C@H]3[C@@H]([C@@H]([C@]2(O1)C)O)O)(C)C)O)C)O)C=C	0
C[C@@]12CC[C@H](C[C@@H]1CC[C@H]3[C@H]2[C@H](C[C@@]4([C@@H]3CC[C@]4([C@@H](CO)O)O)C)O)O	0
C[C@]1(CCS(=O)(=O)C1)n2c(nnn2)c3ccc(cc3N)N	0
C[C@H]1CCN([C@@H](C1)C)c2cc(cc(c2)S(=O)(=O)N)N	0
Cc1c2c(n[nH]1)OC(=C([C@H]2C3=C/C(=[N+](/O)\[O-])/C=CC3=O)C#N)N	0
c1c2c([nH]n1)nc(nc2N3CCC4(CC3)C(=O)N=C(N4)C5CC5)N	0
c1ccc2c(c1)C(=O)[C@@]3([C@@]2(Nc4c(nsn4)N3)O)O	0
CN1C(=O)/C(=C\2/C[C@H](NN2)c3ccc(c(c3)O)OC)/C(=O)NC1=S	0
C[C@@H]1CN(CCCO1)c2ccc(cc2N)S(=O)(=O)N	0
C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2([C@H](CO)O)O)CCC4=CC(=O)C=C[C@]34C)O	0
Cc1c2c(n[nH]1)C(=O)N[C@]3(N2)c4cc5c(cc4NC3=O)OCCCO5	0
C[C@@H]1CC[C@@H](CN1C(=O)C2CCC3(CC2)C(=O)NC(=O)N3)C(=O)N	0
C[C@]12CC[C@H]3[C@H](CC[C@@]4(O)C[C@@H](O)CC[C@]34CO)[C@@H]1CC[C@@H]2C(=O)O	0
O=C(O)[C@H]1O[C@@H](Oc2nc(Cl)c(Cl)cc2Cl)[C@H](O)[C@@H](O)[C@@H]1O	0
Cc1cc(/N=N/c2ccc(S(=O)(=O)O)cc2)c(N)cc1N	0
O=c1[nH]c(S)nc2c1[C@@H](c1c(O)[nH]c(=S)[nH]c1=O)c1ccccc1O2	0
C[C@@]12CC[C@H]3c4ccc(O)cc4/C(=N/OCC(=O)O)C[C@@H]3[C@@H]1CCC2(O)O	0
Cc1c(C(=O)O)sc2ncn(CC(=O)NC(N)=O)c(=O)c12	0
Nc1ccccc1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O	0
Cc1cnc(NS(=O)(=O)c2ccc(O)c(N)c2)s1	0
Nc1ccc(O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)cc1	0
O=C(O)c1cc(Nc2nc(O)cc(=O)[nH]2)ccc1O	0
C=C1[C@H](O)[C@@]23CC[C@@H]4C(C(=O)O)(C(=O)O)C[C@@H](O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3	0
CCOC(=O)N1CCC2(CC1)C(C#N)=C(N)NC(S)=C2C#N	0
Nc1ccc(S[C@@H]2O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)cc1	0
Cn1nc(N)c(N/N=C2\C=CC(Cl)=CC2=O)c1O	0
Cc1nc(O)sc1S(=O)(=O)Nc1ccc(N)cc1	0
Cc1n[nH]c(C)c1N/C(O)=C1/C(=O)N=c2ccccc2=C1O	0
CC(C)[C@H](C)NC(=O)C1=CO/C(=C2/N=CN=C2N)N1	0
Oc1ccc(/C=N/N2C(S)=NN[C@H]2[C@H]2N=NC3=C2CCC3)c(O)c1	0
NC(=S)S[C@H]1NN=CN1C(=O)c1ccc(O)nn1	0
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O[C@@H]1O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H]1O)C2	0
CC1(C)C[C@H]2[C@H](C1)[C@]1(C)C[C@]1(C(=O)O)[C@](O)(CO)[C@@H]2O	0
CCCC1=NNC(=O)[C@H]1[C@@]1(O)C(=O)NC(=O)N=C1O	0
Cc1ncc2c(c1O)CO[C@]2(O)C(F)(F)P(=O)(O)O	0
C[C@H]1c2cc(O)c(O)cc2CCN1C(=O)c1cc(O)[nH]c(=O)c1	0
Cc1c(N)cc(S(=O)(=O)Nc2cc[nH]n2)cc1Cl	0
Nc1cc(Cl)c(F)c(S(=O)(=O)Nc2ccn[nH]2)c1	0
C[C@@]12CC[C@@H]3c4ccc(O)cc4/C(=N/OCC(=O)O)C[C@@H]3[C@@H]1C[C@@H](O)[C@@H]2O	0
Nc1ccc(O[C@@H]2O[C@@H](C(=O)O)[C@H](O)[C@H](O)[C@H]2O)cc1	0
C[C@@]12CC[C@H]3c4ccc(O)cc4/C(=N/OCC(=O)O)C[C@@H]3[C@H]1C[C@@H](O)[C@@H]2O	0
C[C@@H](Nc1ncc(Br)cc1N)c1nnn[nH]1	0
